Job_Search,clean_title,Company,Department_Search,city,Title_data,Title_data_analyst,Title_data_scientist,Title_data_architect,Title_ingenieur,Title_big_data,Title_developpeur,Title_dev_frontend,Title_dev_web,Title_dev_mobile,Title_dev_back_end,Title_dev_fullstack,Title_devops,Title_informatique,Title_technique,Title_logiciel,Title_software,Title_junior,Title_assistant,Title_manager,Title_business,Title_confirme,Title_lead,Title_senior,Title_consultant,Title_directeur,experience_min,BTS,Deug,DUT,IUT,Licence,Master,Doctorat,Ecole_Ingénieure,cdi,stage,freelance,cdd,description_clean,Python,Java,Machine Learning,Deep Learning,Javascript,Swift,NoSql,SQL,Agile,J2ee,Jee,Ruby,HTML_CSS,Php,Spark,Big_data,Scala,Back_end,Git,R,Powerbi,Cloud,C,Docker,ABAP,WLang,salary_period,salary_min,salary_mean
Data,lead data technique senior,Kent FR,Gironde,Bordeaux ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,kent marque groupagora dediee recrutements profils it recherche 1 lead data technique senior roles missions proposons aujourd hui incroyable opportunite bordeaux effet client recherche lead technique data afin completer equipe deja composee 2 ingenieurs etude developpement webmaster 4 techniciens support fort ans anciennete possedant plus 1 collaborateurs attend jouiez role veritable leadeur processus developpement sein cette societe dynamique travaillerez ainsi superbe structure travail rime convivialite environnement sql server sql sql ssis ssas ssrs power bi git missions developper industrialiser flux traitement enrichissement donnees assurer qualite traitements donnees effectuer ordonnancements traitements developper maintenir alimentation donnees structurer stockage donnees developper outils nouvelles technologies etre force propositions jouer role referent equipe profil attendu recherchons donc lead developpeur data senior formation bac+3 5 justifiant moins 5 ans experience poste similaire etes rigoureux curieux pedagogue outils decisionnels microsoft sql server plus secret enfin maitrisez moins langage programmation tel java sqoop python pig si etes interessez cette incroyable opportunite hesitez postuler envoyant cv date debut souhaitee asap,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,year,40000.0,42500.0
Développeur,ingénieur devops solutions architect,GEOSAT,Gironde,Pessac ,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,geosat societe services ingenierie territoire intervient tous domaines lies mesure 3d forte croissance annuelle moyenne societe compte collaborateurs repartis 4 poles competences geometre expert detection reseaux modelisation 3d bim cartographie mobile www geo sat com missions attributions integrerez equipe r sein laquelle contribuerez fois projets clients externes projets internes entreprise cartographie coeur missions equipe r geosat plus particulierement cartographie dynamique mobile mapping support equipe data scientists ingenieurs developpeurs participerez harmonisation code prototypage objectifs suivants integrer tester deployer fonctions modules versioninga partir code branche master gerer maintenir code ajoutant nouvelles fonctionnalites ameliorant performances transformer code prototype vers langage production exemple python c++ concevoir implementer architectures services cloud computing developper services cloud saas microservices machineet deep learning traitement images vision ordinateur donnees non structurees nuages points 3d mettre place systemes monitoring operations execution taches migration donnees competences attendues excellente connaissance langage c++ python postgresql postgis cuda opencl openmp connaissances paysage devops git containers logstash elasticsearch kubernetes pod jenkins microservices etre aise lecture code differents auteurs programmeurs avoir notions sujets scientifiques mathematiques 3d traitement images compression donnees experience architecture solutions cloud computing curieux motive bon relationnel esprit equipe remuneration selon profil avantages mutuelle participation interessement type emploi temps plein cdi salaire 2 3 mois experience ingenieur devops solutions architect similaire 1 an souhaite,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,year,30000.0,33000.0
Développeur,développeur java,Action_SSI.com,Haute-Garonne,Toulouse ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,creee action ssi com esn conseil ingenierie informatique presente territoire toulousain societe taille humaine apportons consultants relation proximite convivialite technicite metiers cela apportons contact regulier ensemble collaborateurs interviendrez assistance technique projets clients grands comptes pme tous domaines activites banque assurance transport sante aeronautique possibilite faire teletravail quelques jours mois chez plupart clients rejoignez afin accompagner entreprise valeurs alliant professionnalisme consideration respect engagements missions developpeurs java j2ee curieux passionnes aiment projets metier ambitieux bonnes pratiques developpement toute agilite rattachez chef projet participez sein equipe dizaine personne creation application accompagnez conception technique realisez developpement j2ee nouveaux projets realisez evolutions applications existantes apportez conseil best practices developpement assurez veille technologique permanente contribuer evolution framework technique best practices developpement profil formation bac+5 informatique justifiez premiere experience stage compris maitrisez imperativement technologies suivantes java j2ee jsf webservices struts hibernate etes disponible autonome grande capacite assimilation adaptation cette annonce retient attention hesitez faire part candidature type emploi cdi salaire an experience developpeur java j2ee similaire 1 an souhaite,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,year,30000.0,35000.0
Développeur,développeur php,HAYS,Gironde,Bordeaux ,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,client organisme formation metiers digital sein equipe informatique taille humaine participez sous responsabilite responsable service maintenance outils internes sites web ainsi developpement nouveaux projets taches portent developpement back end applications php aide framework mvc laravel etes egalement amene pencher problematiques front end css js bases donnees postgresql utilisez quotidien systeme versioning git suivez taches outil gestion projet etes charge tests avant mise production developpements titulaire diplome informatique bac+3 +5 autodidacte justifiez solide experience developpement applications web 3 ans minimum sens organisation etes rigoureux curieux autonome aimez travail bien fait type emploi cdi salaire an,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,year,35000.0,40000.0
Développeur,ingénieur devops cloud,EXTERNATIC,Gironde,Bordeaux ,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,1,0,0,1,0,0,0,description offre externatic hub opportunites web mobile informatique electronique ouest cabinet recrutement metiers numerique accompagnons recherche postes uniquement chez clients finaux startup editeur dsi agences digitales etc exit ssii car opportunites manquent aidons selection entreprise correspond mieux termes projet valeurs accompagnons aujourd hui developpement entreprise mirambeauappcare produit phare diabilive startup francaise sante fondee primee abord prix president republique concours lepine international paris puis prix innovation awards las vegas mirambeauappcare edite diabilive solution innovante suivi patients diabetiques adressant fois professionnels sante patients leurs aidants certifiee dispositif medical classe 2b marque diabilive transforme quotidien patients diabetiques grace adaptation automatisee multifactorielle protocole therapeutique releves glycemiques activite sportive nutrition etat esprit bien autres grace vision globale createurs diabilive embarque modele elargissent acces soins profit plus grand nombre patients depassant frontieres deserts medicaux zones defavorisees titre diabilive reponse innovante internationale valeurs humanistes enjeux globaux population health management apres premiere phase validation mvp mirambeauappcare accelere developpement entame phase industrialisation plateforme autour axes suivants integration nouvelles pathologies chroniques mise disposition nouveaux modules applicatifs transverses creation data platform cadre contexte r pointe technologie cloud iot bigdata intelligence artificielle blockchain mirambeauappcare renforce equipes recherche ingenieur devops cloud role principal recherche concertation entre enjeux activites build ceux run etes capable identifier solutions bien commun mettez oeuvre sein deux mondes afin favoriser cohesion equipe performance technique sous responsabilite directeur r etroite collaboration part equipe innovation architecte technique notamment charge elaboration deploiement exploitation logiciels ainsi administration stack expertise amene demeurer demarche permanente automatisation industrialisation gagner performance chaine ci cd recherchez outils plus adaptes problematiques vont confiees containerisation deploiement continu etes sensible problematiques securisation usine logicielle batissez chaines ci cd rapides fluides permettent equipes delivrer valeur continu suivi bon deroulement operations deploiement vers environnements integration pre production production plus globalement run hebergeur cloud deployez outils supervision monitoring environnements force proposition souhaitez transmettre partager connaissances autres developpeurs environnement technologique docker kubernetes minikube rancher git gitlab gitops cloud aws gcp prometheus grafana elastic kibana harbor anchore shell python architectures chiffrement + poste produits ultra innovants startup dediee monde sante telemedecine tele expertise orientee homme centree patient contexte developpement international vision globale challenge from scratch contribuez developpement produit marque lancement remuneration attractive estimee k an selon parcours competences profil requis titulaire diplome ingenieur master degree bac+5 justifiez minimum 5 annees experiences postes developpeur puis infrastructure etes emprunt mouvement devops lequel baignez poste actuel saurez convaincre naturellement equipes interet bonne connaissance technologies cloud aws gcp dela competences etes nature pragmatique etes excellent communiquant autonome rigueur perceptible seule vision process mettez place contexte developpement international etes aise quand devez exprimer oral anglais etes ailleurs parfaitement aise ecrit anglais technique,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,year,45000.0,52500.0
Développeur,développeur ui designer,Silkhom,75,Paris,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,editeur logiciel open source fournissant plateforme gestion specialisee gestion contenu marketing ligne client reference domaine activite cette societe composee plus collaborateurs compte utilisateurs plus pays cette societe cherche renforcer equipes developpeur front end ui designer rejoindre equipe personnes poste sein equipe design 4 personnes evoluant methodologie agile scrum travaillez refonte plateforme ux ui groupe amene echanger equipe developpement front end taches suivantes integrer composants elements design travailler developpeurs front end fournir composants reutilisables travailler pm lead designer definir futur produit participer ui design site environnement technologique html css javascript react js sketchapp figma pourquoi rejoindre cette entreprise editeur logiciel open source big data cms utilise millions utilisateurs plus pays echange quotidien equipes developpement formation technologies methodologies agilite java js possibilite evoluer poste lead ui front end developpeur profil recherche bac +3 minimum informatique moins 3 ans experience tant integrateur front end possedez premiere experience ui design technologies utilisees html css react js vue js angular deja evolue projets methodologie agile bon niveau anglais lu ecrit parle echange equipes internationales complements lieu paris 2 contrat cdi salaire selon profil,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,year,40000.0,42500.0
Data,ingénieur data,RECRUTEMENT DIRECT,Rhône,Lyon,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,1,0,0,1,0,0,0,recherchons activement ingenieurs data accompagner croissance societe belles perspectives avenir plus diplome recherchons avant tout savoir etre excellent relationnel etes attire mission dont besoins metier clients coeur strategie innovation evolution solutions faudra proposer bonnes donnees bons calculs bonne ergonomie simple rapide efficiente entreprise faut hesitez plus postulez role responsabilites cadre fonctions integre dept data occuperez poste dimension data it maitrise technologie pointe tout etant contact direct client autres equipes objectif concevoir nouveaux flux data maitrise oeuvre participer refonte process existant exercerez diverses missions dont voici liste non limitative rencontrer suivre clients comprendre leurs besoins data achats information produit offre supply chain organiser interoperabilite leurs systemes information recolter donnees operationnelles client nettoyer analyser augmenter relation perenne realiser entretenir interaction data augmentees applis tant internes externes chez client piloter coordonner suivre operations duree qualifications profil competences formation master diplome ingenieur experience minimum 3 ans appreciable recherchez poste tonalite it tout etant interesse problematiques fonctionnelles utilisateur web familier anglais courant atout supplementaire car plus plus langue travail telephone comptes rendus ecrits aimez travail equipe savez gerer priorites bonne ouverture esprit sens devoir responsabilites indispensables avantages carriere long terme sein structure pleine evolution 5 semaines conges payes prime vacances prime bilan interessement participation type emploi temps plein cdi salaire an experience ingenieur data similaire 3 ans requis formation bac +4 maitrise souhaite certificats autres accreditations ingenieur souhaite langue abglais requis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,year,40000.0,42500.0
Data,développeur data bi,Savane Consulting,75,Paris,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,soif nouveaux challenges innovations technologiques groupe savane consulting entreprise services numerique mission accompagner developpement numerique directions systeme information directions metier entreprises mise oeuvre prestations haute valeur ajoutee collaborateurs force clients patrimoine travaillons clients grands comptes secteurs banque assurance industrie service consommateurs secteur public cadre recherchons clients futur developpeur data bi cadre projet objectif generer faire evoluer indicateurs pilotage commercial controle gestion missions specification alimentations donnees sous forme ateliers developpement batch alimentation sous pl sql datastage ordonnancement alimentations control specifications reporting metier developpement reporting web sous php recette documentation technique recherchons developpeur data bi maitrisant techniques suivantes datastage pl sql control php experience poste minimum 4 ans type emploi cdi salaire an experience developpeur data bi similaire 4 ans souhaite,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,year,30000.0,40000.0
Développeur,lead développeur logiciel retail lyon,Cegid,Rhône,Lyon,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0,0,1,0,0,1,0,0,0,forces formation superieure informatique justifiez experience moins 5 ans developpement technologies wpf disposez idealement 1ere experience tant scrum master lead developpeur deja ete amene jouer role pilote equipe dote forte curiosite technique etes meme guider membres equipe aider choix techniques etroite collaboration 2 architectes etes avenant possedez bon relationnel maitrisez socle technique suivant microsoft net developpement win wpf mvvm developpement mobile ios android base donnees sql server methodologie agile scrum missions environnement retail cadre creation nouveau pos point of sales base dernieres technologies microsoft deploye environnement travail fixe mobile activites principales analyser estimer complexite fonctionnalites developper concevoir developpements selon normes methode scrum produire tester assurer maintenance developpements participer analyse fonctionnelle technique besoins assurer maintenance corrective developpements tester identifier traiter dysfonctionnements eventuels rediger documentation technique afferente developpements assurer reporting activite participer animation equipe partager competences pratiquer revues code alerter difficultes delai performance qualite coordonner animer equipe faut retenir capturer sans cesse innovation ecosysteme leader transformation digitale entreprises secteur public groupe cegid ameliore performance clients grace logiciels gestion services cloud cegid propose solutions domaines gestion financiere fiscalite ressources humaines ainsi applications metiers destinees secteurs retail industrie negoce services profession comptable secteur public portees politique innovation ambitieuse offres cegid integrent nouveaux usages autour cloud mobilite analyse donnees dematerialisation plateformes metiers collaboratives groupe international 2 collaborateurs repartis pays cegid compte plus clients utilisateurs dont mode saas realise chiffre affaires type emploi cdi salaire an experience lead developpeur microsoft retail lyon similaire 3 ans souhaite,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,year,45000.0,47500.0
Développeur,développeur mobile react native,Skill Hunter,75,Paris,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,1,0,0,1,0,0,0,contacte propos societe sante ete creee moins an novembre filiale groupe fait plus chiffre affaires professionnels sante monde plus millions assures lance solution repose trois axes prise rdv ligne patients aupres professionnels sante agenda connecte medecins afin gerer patient prises rdv teleconsultation sous forme application mobile deja societe souhaite atteindre centaine personne ici fin equipe technique personnes paris + autres bordeaux challenges contribution choix technologiques + developpement applications garantir qualite code maintenabilite applications assurer documentation conception applications + support production participer definition plan action delivrer projets globalite faire veille usages nouvelles technologies assurer niveau qualite livrables produits termes remuneration fourchette comprise entre k k stack react native web services rest git gitlab xcode profil recherche diplome ecole ingenieur master informatique 2 ans experience tant developpeur mobile react native motiver startups type contrat duree indeterminee cdi duree poste pourvoir date precise asap lieu paris ile france competences souhaitees react native rest git gitlab xcode,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,year,45000.0,50000.0
Développeur,développeur ruby sénior plateforme recrutement,Konekt,75,Paris,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,description emploi etoile montante french tech cette societe impose aujourd hui comme leaders francais recrutement jeunes diplomes forte levee massive client souhaite asseoir statut referent reelles ambitions techniques titre recherche profil developpeur ruby senior description tant developpeur back end rejoindrez tribus composees developpeurs back front end product manager data analyst ux ui designer principales missions participer developpement nouvelles fonctionnalites evolutions reparties chaque equipe participer maintenance application ameliorations mineures resolution bugs support participer revues code apporter support reste equipe instar tout membre equipe etre force proposition contribuer amelioration continue organisation processes qualite maintenabilite code refactoring profil moins 4 5 ans experience professionnelle developpement back end connaissez ecosysteme ruby maniere approfondie bonne experience langages dynamiques non types ruby python solide culture qualite developpement bonnes pratiques plus issu formation mathematiques appliquees ingenieur informatique bonne experience composants stack technique ci dessous experience architecture applications web complexes stack technique ruby rails mysql elasticsearch redis nginx passenger git deploiement automatise capistrano integration continue circleci aussi sinatra postgresql,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,year,55000.0,57500.0
Data,data engineer,Gentis Recruitment,75,Paris,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,1,0,0,1,0,0,0,information entreprise client startup francaise specialise creation innovation via diy descritpif poste integre equipe data acquisition mission strategique construire infrastructure data laquelle appuie toute entreprise amene travailler equipe chantiers suivants batir architecture efficace robuste stocker rendre accessible terabytes donnees environnement hyper croissance optimiser creer workflows donnees vers datalake systemes diffusion donnee datawarehouse apis bus evenements identifier besoins donnees differentes equipes notamment lors lancements nouveaux projets concevoir systemes repondre logique haute performance ex temps reponse api ms participer mener nombreux projets venir startup pleine evolution travail impact considerable croissance entreprise base stack aws composants infrastructure s3 datalake redshift kinesis dynamodb spark data processing python langage quelques services scala mariadb bases donnees web airflow orchestrer workflows profil recherche envie vivre experience hors commun start up hypercroissance creer faire vivre architecture data sophistiquee entreprise envergure europeenne diplome ecole ingenieur equivalent minimum experience 2 ans tant data engineer architectures complexes parcours projets permis developper sujets suivants maitrises python comme principal langage programmation sql bases postgre mysql font partie quotidien bonne connaissance infras cloud aws googlecloud passionne ecosystemes donnees technologie general experience projets tres grande echelle besoin comprendre enjeux entreprise avoir approche pragmatique problemes creer outils fiables utilisables rapidement aimes communiquer vulgariser concepts complexes audiences plus moins techniques certaines competences apprecies experience techno big data type spark presto bases nosql maitrise etl kettle talend exemple kafka sujets event sourcing temps reel competences scala conditions avantages propose entreprise environnement start up made in france forte croissance autonomie champ action tres large immersion data driven commerce dimension internationale france italie espagne royaume uni allemagne belgique process rectutement call tech recruiter 1st round test technique 1 2 heures data engineer 2nd round rencontre cto lead data contrat type contrat cdi date debut septembre lieu paris france niveau etudes bac +5 master experience 2 ans teletravail possible salaire entre an contactez directement asmaa at gentisrecruitment com appelez directement,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,year,35000.0,45000.0
Développeur,devops aws architecture,Easy Partner,75,Paris,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,environnement start up situee silicon sentier rachetee peu grand groupe commerce acteur phare economie collaborative echange services permettant plus personnes gagner vie valorisant leurs competences mus memes valeurs travail equipe humilite audace avoir propres idees ambition envie creer ensemble equipe tech composee quinzaine developpeurs web backend mobile devops developpements realises nodejs ruby architecture type micro services cloud pourquoi saisir cette chance devenir acteur part entiere revolution economie collaborative integrer equipe jeune passionnee activite vivre experience startup plein coeur paris ambiance festive soirees hebdomadaires roof top remporter coupe ping pong poste recherchons devops experimente completer equipe infrastructure entierement aws deployable script services ec2 s3 rds ecs dynamodb sns sqs cloudformation 3 ans minimum experience equipe infra 2 ans minimum aws appetence environnement startup bac +3 +5 type emploi temps plein cdi salaire an experience devops aws 2 ans souhaite,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,year,55000.0,60000.0
Développeur,ingénieur devops,Expectra.fr,75,Paris,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,expectra leader france recrutement specialise cdi cadres agents maitrise consultants departement informatique telecoms proposent opportunites carriere recherchons compte client final editeur logiciel monetique billettique ingenieur devops afin evangeliser features teams client soucieux fournir partenaires services permettant faciliter mise oeuvre projets innovants met disposition librairie mobile abstrait mise oeuvre regles gestion billettiques echanges securises etes charge evangeliser equipes vers changement devops devez repenser mettre place architecture nouvelle ci accompagnez equipes developpeur architecture application serveur spring boot concevez solutions innovantes repondent besoins industrialisation automatisation proposez solutions service developpeurs rationaliser uniformiser pratiques mettez place parallelisation tests android identifiez mettrez place ameliorez outils plateforme integration deploiement continue couvrir applicatifs jee android developpes etes charge planifier maintenir superviser environnements production mettez place solutions supervision alterting differents environnements formation bac justifiez experience 2 annees minimum poste similaire devops reconnaissez valeurs esprit equipe entraide bon relationnel langages scripting bash outils dev git maven gradle postgresql gnu make tomcat spring cloud outils ci jenkins gitlab ci concours nexus docker kubernetes helm gcloud outils supervision kibana fluent grafana prometheus systemes exploitation centos fedora windows android ubuntu,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,year,65000.0,65000.0
Développeur,ingénieur production devops freelance,net6tem,75,Paris,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,net6tem recherche clients ingenieur production devops intervenir mission longue duree paris profil recherche experience 2 3 ans minimum tant ingenieur production exploitation bonne connaissance nouvelles approches agile devops ainsi deploiement integration continue plus bonne connaissance cloud iaas paas saas particulier cloud azure connaissance serveurs applicatifs java linux websphere tomcat weblogic merci faire parvenir profil si etes interesse mission,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,week,450.0,450.0
Data,stage software data engineer,Outmind,75,Paris,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,propos outmind jeune startup creant moteur recherche intelligent jungle outils informatiques entreprise technologie permet retrouver bonne information bonne personne detenant permettant utilisateurs reduire 4 5h temps passe faire recherches information chaque semaine petite equipe passionnes situee station egalement acceleres sein incubateur ecole polytechnique valeurs simplicite transparence ambition passion ouverts toutes bonnes idees hierarchie ecrasante chez suggestions bienvenues ambition va bien dela developpement seul produit rejoindre outmind integrer equipe projet technologique souhaitent depoussierer revolutionner pratiques vieux editeurs logiciels rendre simple univers complexe applications entreprise descriptif poste outmind recherche profil software data engineer rejoindre equipe technique capable monter competence stack accompagner equipe construire outil toujours plus performant ergonomique meme maitriser notions data engineering allant perferctionnement modele donnees implementation modeles statistiques permettant ameliorer pertinence resultats recherche missions devenir membre part entiere equipe dev outmind developper technos modernes node js typescript react graphql progresser dessus tous jours grace process peer review realiser vrais projets deployes plateforme clients devenir expert partie code autonome optimiser implementer perks horaires flexibles teletravail ponctuel integration environnement stimulant station autonomie importante scope libre choix materiel developpement titre transport boissons snacks gratuits profil recherche recherchons vrais passionnes informatique algorithmique autant belles interfaces interactives diplome ingenieur ecole informatique cours obtention connaissances developpement web javascript connaissance theorique outils stockage donnee connaissance environnement devops autonome curieux passionne sujets data connaissance solutions cloud elasticsearch plus capacite synthetiser rapidement proposer solutions innovantes francais anglais courant process recrutement premier appel prise contact 5 mn entretien physique fondateurs recrutons asap si cherches debut peux egalement postuler informations complementaires type contrat stage 6 mois date debut octobre lieu paris france niveau etudes bac +5 master experience 6 mois teletravail possible salaire entre mois type emploi stage experience langages programmation 2 ans souhaite,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,month,600.0,900.0
